complex,simple,source
"Die Leichte Sprache nimmt den Inhalt ernst, aber nicht schwer. Das kann erhellend sein. Hier die Übersetzung eines Artikels aus dem »Ortsblatt Fredersdorf Vogelsdorf«, dem lokalen Amtsblatt für Fredersdorf-Vogelsdorf vom 23. Oktober 2019.",Die CDU-Kreistagsabgeordneten Cordula Dinter und Matthias Murugiah berichten.,https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2020/investieren/leichte-sprache-da-haben-sie-neues-ueber-den-umgang-mit-bibern-erfahren
"Worüber reden die Politiker bei ihren Treffen?
Zwei Politiker erzählen uns davon.","Im September 2019 fand keine Sitzung des Kreistages statt. Stattdessen nahmen die Abgeordneten an Sitzungen verschiedener Ausschüsse (…) teil. Die Ausschussbesetzungen richten sich nach dem jeweiligen Wahlergebnis der Parteien, so dass jeder Abgeordnete in zwei Ausschüsse (…) von seiner Fraktion delegiert wird. Hinzu kommen Vorschläge der Fraktionen zur Besetzung der Ausschüsse mit sach- kundigen Einwohnern. Diese nehmen (…) an den Sitzungen beratend teil, aber besitzen kein Stimmrecht. Der Ausschuss für Landwirtschaft, Umwelt und Verbraucherschutz tagte am 17. September 2019. Die Kreisverwaltung informierte die Ausschussmitglieder über die Novellierung der Biberverordnung. Neben der Erweiterung des berechtigten Personenkreises zur Vergrämung (…) stand der Schutz der Infrastruktur (Straßen, Gleisanlagen und Deiche) im Mittelpunkt. (…)",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2020/investieren/leichte-sprache-da-haben-sie-neues-ueber-den-umgang-mit-bibern-erfahren
"Im September haben wir uns nicht alle zusammen getroffen.
Dafür haben sich die Politiker in kleinen Gruppen getroffen.
Manche Parteien haben viele Stimmen bei der Wahl gekriegt.
Diese Parteien schicken mehr Politiker in die Gruppen.
Jeder Politiker wird von der Partei in zwei Gruppen geschickt.
Die Politiker dürfen auch normale Leute vorschlagen.
Denn auch normale Leute wissen manchmal gut Bescheid.
Diese Leute dürfen dann auch in der Gruppe mit·reden.
Aber entscheiden dürfen sie nichts.
Eine Gruppe kümmert sich um Bauern, Umwelt und Gesetze.
Die Gruppe hat sich im September getroffen.
Da haben sie Neues über den Umgang mit Bibern erfahren.
Ab jetzt dürfen mehr Leute Biber vertreiben.
Dann haben sie über Straßen, Schienen und Deiche geredet.","Im Bauausschuss (…) standen die Fredersdorfer Friedens-/Wappeneiche sowie mögliche verkehrliche Lösungen im Mittelpunkt. (…) Die Planung des Neubaus Gymnasium Strausberg steckt noch in der Anlaufphase, so dass zwischen den beiden möglichen Standorten (…) noch nichts entschieden ist. (…) Als letztes wurde über die Auftragsvergaben zur Sanierung der Gedenkstätte Seelower Höhen gesprochen. Die Gebäudesanierung liegt im Plan und wird pünktlich zu den Feierlichkeiten im nächsten Jahr abgeschlossen sein. Anders sieht es beim Umbau des Außengeländes (barrierefreie Um- und Neugestaltung) aus. Im Ergebnis der öffentlichen Ausschreibung kam nur ein Angebot, welches aber weit über dem geplanten Kostenrahmen liegt. Somit wurde die Ausschreibung aufgehoben.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2020/investieren/leichte-sprache-da-haben-sie-neues-ueber-den-umgang-mit-bibern-erfahren
"Sie haben überlegt: Wie kann man die gut schützen?
Eine andere Gruppe kümmert sich ums Bauen.
Die haben über einen Baum geredet.
Und ob man den Baum für eine Straße absägen muss.
Es soll auch eine neue Schule gebaut werden.
Aber das dauert noch eine Weile.
Man weiß noch nicht wo die Schule gebaut werden soll.
Dann ging es um das Reparieren von einem Denkmal.
Das läuft super: Es wird nicht teurer als versprochen.
Und es wird pünktlich zur Feier im nächsten Jahr fertig.
Aber um das Denkmal herum sieht es nicht so gut aus.
Hier kommen zum Beispiel Leute im Roll·stuhl nicht hin.
Deshalb sollte die Fläche umgebaut werden.
Aber keiner will das billig genug machen.
Also wird die Fläche um das Denkmal nicht umgebaut.
Die Leute im Roll·stuhl kommen also weiterhin nicht hin.","Als positiver Nebeneffekt kommt nun, dass die Feierlichkeiten ohne bauliche Behinderungen auf dem bisherigen Außengelände stattfinden können.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2020/investieren/leichte-sprache-da-haben-sie-neues-ueber-den-umgang-mit-bibern-erfahren
"Die Leichte Sprache nimmt den Inhalt ernst, aber nicht schwer. Das kann erhellend sein. Hier die Übersetzung einiger Passagen aus einer Pressemitteilung anlässlich der 15. Internationalen Springpferdeauktion von Hetzel Horses vom 30. Oktober 2019.","Wenn Holger Hetzel (…) einlädt, kommt die internationale Pferdewelt ins beschauliche Goch. In diesem Jahr jährt sich seine Springpferdeauktion bereits zum 15. Mal. Der erfahrene Reitsportler wird seine Gäste auch in diesem Jahr wieder mit einem Event der Superlative verwöhnen. Im Mittelpunkt stehen 20 Pferde, die Reitsportenthusiasten aus der ganzen Welt ersteigern werden.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2020/arbeiten/die-leute-finden-awesome-bestimmt-super
"Holger Hetzel lädt diese Leute ein.
Die Leute sollen in die Stadt Goch kommen.
Goch ist eine kleine Stadt.
In Goch verkauft Holger Hetzel jedes Jahr Pferde.
Das macht er seit 15 Jahren.
Dieses Jahr verkauft er 20 Pferde.
Dafür kommen Leute aus der ganzen Welt.","15. Internationale Springpferdeauktion von Hetzel Horses: Ein Höhepunkt für internationale Investoren, Springsportler und Pferdeliebhaber",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2020/arbeiten/die-leute-finden-awesome-bestimmt-super
"Dieses Jahr werden wieder Pferde verkauft.
Die Pferde können über Stangen springen.
Bestimmte Leute finden das sehr interessant.", ,https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2020/arbeiten/die-leute-finden-awesome-bestimmt-super
"Die Kollektion, die Holger Hetzel und sein Team nach rund einjähriger Suche in ganz Europa und altersgemäßer Aus- bildung zusammengestellt haben, dürfte weltweit wohl einmalig sein. Jedes einzelne der (…) Spitzenspringpferde hat seine Klasse bereits durch zahlreiche Turniererfolge unter Beweis gestellt. So etwa der (…) Wallach Awesome. Der Sohn des Ausnahme-Vererbers Diamant de Semilly aus einer Clarimo-Mutter vereint schon in seinem Pedigree allerbeste Springpferde-Blutlinien. (…) Awesome dürfte, wie die anderen Pferde auch, für eine Vielzahl von Kunden von großem Interesse sein.",Holger Hetzel hat lange nach diesen Pferden gesucht.,https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2020/arbeiten/die-leute-finden-awesome-bestimmt-super
Diese Pferde gibt es nur einmal auf der Welt.,Jedes Pferd hat schon bei Wett·Kämpfen gewonnen.,https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2020/arbeiten/die-leute-finden-awesome-bestimmt-super
"Die Pferde von Holger Hetzel sind am besten gesprungen.
Zum Beispiel das Pferd mit dem Namen Awesome.
Awesome ist englisch und heißt auf Deutsch: super.
Der Vater von Awesome heißt Diamant de Semilly.
Das ist ein ganz besonderer Vater.
Denn er kann besonders gut springen.
Der Opa von Awesome heißt Clarimo.
Die Leute finden Awesome bestimmt super.",(…) Die letzte Auktion in Goch endete mit einem fulmi-nanten Preisrekord – der fünfjährige niederländische Hengst Dacantos wurde für 950.000 Euro ersteigert!,https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2020/arbeiten/die-leute-finden-awesome-bestimmt-super
"Letztes Jahr haben die Leute in Goch auch Pferde gekauft.
Das Pferd Dacantos hat fast 1 Million Euro gekostet.
Das Pferd Dacantos war 5 Jahre alt und männlich.","(…) Kaufinteressierte haben ab sofort die Möglichkeit, jedes Auktionspferd in Goch kennenzulernen und auszuprobieren (…)",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2020/arbeiten/die-leute-finden-awesome-bestimmt-super
"Man kann die Pferde ab jetzt ausprobieren.
Man kann sie anschauen oder auf ihnen reiten.","Drei Tage vor der Auktion (…) lädt Holger Hetzel seine Kunden zur Sonderpräsentation. Sie beginnt (…) mit einem Brunch und einer öffentlichen Vorstellung der Auktions-pferde unter dem Sattel. Anschließend haben Gäste die Möglichkeit, die Auktionskandidaten zu reiten.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2020/arbeiten/die-leute-finden-awesome-bestimmt-super
"Die Leichte Sprache nimmt den Inhalt ernst, aber nicht schwer. Das kann erhellend sein. Hier die Übersetzung eines Eintrags im Gabler Wirtschaftslexikon zur „Unternehmenskommunikation“ vom 14. Februar 2018.","Als Unternehmenskommunikation (corporate communications) wird der Teil der Unternehmensführung bezeichnet, der mithilfe des Wahrnehmungsmanagements die Reputation (Ruf) prägt.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2020/kommunikation/leichte-sprache-du-sollst-viel-machen-und-wenig-reden
"Unternehmens·Kommunikation ist eine Aufgabe in der Firma.
Es ist eine Aufgabe für die Chefs.
Die sagen den Leuten: Das macht unsere Firma alles.
Die Leute finden die Firma dann gut oder schlecht.","(…) Wenn Reputation das Oberziel von Unternehmenskommunikation ist, sind die individuellen Wahrnehmungsgrößen relevanter Stakeholder (Mitarbeiter, Kunden, Umweltgruppen …) wie Vertrauen (erwartbares Verhalten) und Glaubwürdigkeit (Ausmaß der wahrgenommenen Erwartbarkeit) zentrale Teilziele. Davon abgeleitet werden v. a. wahrnehmungs- (informative, edukative, emotionale), handlungs- (z. B. Weiterempfehlungsbereitschaft, Kaufneigung, Mitarbeitermotivation) und zielgruppenbezogene (z. B. Führungskräftezustimmung, Kundenzufriedenheit) Teilziele. Da der Ruf nicht nur von geplanter Kommunikation abhängt, sondern auch von ungeplant wahrgenommener Handlung, deren Folge etwa erfolgsrelevante Skandale sein können, gehört das Verhaltensmanagement zentral zur Unternehmenskommunikation.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2020/kommunikation/leichte-sprache-du-sollst-viel-machen-und-wenig-reden
"Die Chefs sagen: Alle Leute sollen die Firma gut finden.
Aber die Leute sind sehr unterschiedlich.
Zum Beispiel Kunden, Mitarbeiter oder Umwelt·Schützer.
Alle wollen etwas anderes von der Firma.
Aber das ist für alle wichtig:
– Die Firma darf die Leute nicht überraschen.
– Und die Leute müssen der Firma vertrauen können.
Wenn die Leute die Firma gut finden:
– Dann sagen sie das zum Beispiel anderen Leuten weiter.
– Oder sie kaufen mehr bei der Firma ein.
– Oder sie arbeiten besser in der Firma mit.
Aber manchmal passieren auch blöde Sachen in der Firma.
Dann finden die Leute die Firma plötzlich schlecht.
Auch wenn es aus Versehen passiert ist.
Deswegen müssen die Chefs immer aufpassen.","(…) Unterschiedliche Entwicklungen seit spätestens Anfang der 1980er-Jahre wie (…) die Erkenntnis, dass Unternehmensführung auch Kommunikation ist, betonen jeweils die Bedeutung weicher Faktoren für den Unternehmenserfolg. Da der Stakeholder-Begriff sowohl Einzelne (…), wie auch Gruppen (…) umfasst, sind gruppendynamische Prozesse (…) ein zentrales Handlungsfeld, sodass sich der ursprünglich instru-mentelle Fokus (z. B. Medienarbeit, Eventkommunikation) der Unternehmenskommunikation um strategische Verhaltensaspekte (Markenführung) erweitert und damit zur ursprünglich handlungsorientierten Public-Relations-Debatte (PR) der Nachkriegszeit zurückführt (Klassische PR-Formel: 90 Prozent handeln, 10 Prozent reden).",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2020/kommunikation/leichte-sprache-du-sollst-viel-machen-und-wenig-reden
"Die Leichte Sprache nimmt den Inhalt ernst, aber nicht schwer. Das kann erhellend sein. Hier die Übersetzung einiger Zeilen des Liedes „Huracan“ der Rapper Capital Bra & Samra.","Zwanzig Darby Huper in ’nem Huracán
Und der Kafa ist Havanna
Mit Day-Date am Arm in der U-Bahn fahr’n
Guck mal, dieser Ukrainer und Araber (…)",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2020/eigensinn/leichte-sprache-die-hose-passt-und-mein-cousin-ist-im-gefaengnis
"Ich esse Schmerz·Tabletten in einem Renn·Auto.
Und mein Kopf ist voll mit Alkohol.
Ich trage eine teure Uhr und fahre U-Bahn.
Schau dir diese Männer aus der Ukraine und Arabien an.","Berlin, Gran Turismo, zieh’n in der Disko
Marlboro Rot, Aschenbecher Montecristo
Im Hosenbund die Umarex
Samrush, ficke Bitches in Budapest
Setz’ mich an den Tisch, ich geh’ sofort all-in
Echte Legende, so wie George Foreman
Bunker’ Ware aus Bolivien
Kokain und die Uhr’n von Citizen − rrah!
Capi, Samra, wir sind keine Mitläufer
Spotify brennt, wallah ohne Klickkäufer
Schüsse fallen aus dem nagelneuen GT S
Edelflex, der Garten ist mit Schnee bedeckt
Hemd von Bogner, Schuhe von Cavalli
Samra Harami in Paris wie Cavani
Weißer S-Coupé und ich komme im Hermès-Jogger
Das sind fünfhunderttausend US-Dollar (…)",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2020/eigensinn/leichte-sprache-die-hose-passt-und-mein-cousin-ist-im-gefaengnis
"Ich lebe gut in Berlin und nehme Drogen in der Disko.
Ich rauche Zigaretten und Zigarren.
Ich habe mir eine Pistole zwischen Hose und Bauch gesteckt.
Ich schlafe mit Frauen in der Stadt Budapest in Ungarn.
Beim Karten·Spielen setze ich all mein Geld auf einmal.
Ich bin so berühmt wie der Boxer George Foreman.
Ich habe viele Drogen aus dem Land Bolivien.
Die Droge heißt Kokain und ich habe viele Uhren.
Wir machen unser eigenes Ding.
Viele Leute hören unsere Musik und wir schummeln nicht.
Jemand schießt aus einem Renn·Auto.
Wir haben viel von der Droge Kokain in guter Qualität.
Ich habe teure Klamotten.
Wir sind in Paris wie Fußball·Stars.
Ich habe ein weißes Renn·Auto und eine teure Jogging·Hose
Die kosten zusammen eine halbe Million Dollar.","Zwanzig Darby Huper in nem Huracán
Und der Kafa ist Havanna
Mit Day-Date am Arm in der U-Bahn fahr’n
Guck mal, dieser Ukrainer und Araber (…)",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2020/eigensinn/leichte-sprache-die-hose-passt-und-mein-cousin-ist-im-gefaengnis
"Ich esse Schmerz·Tabletten in einem Renn·Auto.
Und mein Kopf ist voll mit Alkohol.
Ich trage eine teure Uhr und fahre U-Bahn.
Schau dir diese Männer aus der Ukraine und Arabien an.","Jack-Daniel’s-Eis, Hennessy und Johnnie Walker
Ich komm’ voll besoffen in ’nem Gucci-Jogger
Maßgeschneidert, ja, er ist Killer
Und er sitzt wie mein Couseng hinter Gitter
Papa ist gegang’n, das hat mir nicht wehgetan
Ich muss mit Abiat im Benzer durch die Gegend fahr’n
Keine Schulden, guck auf jeden Cent und jeden Gramm
Du kannst dich nicht verstecken, Bra,
weil ich komme an jeden ran (…)",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2020/eigensinn/leichte-sprache-die-hose-passt-und-mein-cousin-ist-im-gefaengnis
Treasurer schlagen sich nunmehr seit 4 Jahren mit Negativ- zinsen im Euroraum herum und vor allem die kurzfristige Liquidität ist auf dem Geldmarkt kaum zinstragend anzulegen. (…) Jüngst wurde die Hoffnung für eine Zinswende in 2019 seitens der EZB wieder zerstreut und auf frühestens 2020 datiert. (…) Die Zeichen deuten also eher auf eine Verschärfung der Zins-situation hin als auf eine baldige Rückkehr in eine normale Zinswelt. (…),"In einer großen Firma gibt es verschiedene Berufe.
Manche Leute kümmern sich um das Geld von der Firma.
Diese Leute haben seit 4 Jahren ein Problem.
Das Problem sind die Zinsen.
Zinsen sind eine Belohnung von der Bank.
Man kriegt die Belohnung wenn man der Bank Geld leiht.
Früher waren die Zinsen hoch. Heute sind sie niedrig.
Die Profis glauben: Das wird nicht so schnell besser werden.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2019/schoene-bescherung/dann-wird-aus-der-belohnung-eine-strafe
"Seit 2014 verharrt die Zinsstruktur nun auf null bzw. ist negativ. Der ursprüngliche Grund für die Zinssenkung durch die EZB war es, die Konjunktur und Kreditvergabe anzukurbeln. (…) Treasurer können sich wohl darauf einstellen, dass das Zinsniveau in der Eurozone vorerst nicht angehoben wird. Vielmehr gilt es die Auswirkungen von Negativzinsen und EZB-Politik mit Blick auf das eigene Geschäftsmodell zu analysieren und zu managen. (…)","Seit dem Jahr 2014 gibt es gar keine Zinsen mehr.
Und manchmal sind die Zinsen sogar umgedreht.
Dann kriegt man keine Belohnung fürs Verleihen von Geld.
Dann muss man fürs Verleihen von Geld sogar bezahlen.
Dann wird aus der Belohnung eine Strafe.
Das wird wahrscheinlich eine Weile so bleiben.
Es gibt keine Belohnung mehr von den Banken.
Die Firmen müssen sich daran gewöhnen.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2019/schoene-bescherung/dann-wird-aus-der-belohnung-eine-strafe
"Sofern die Möglichkeiten aus operativer Geschäftssicht ausgereizt sind, mögliche Liquiditätsüberhänge zu reduzieren (zum Beispiel durch frühzeitige Begleichung von Lieferantenverbindlichkeiten), ist insbesondere die Negativverzinsung bei Veranlagung auf kurz- bis mittelfristiger Sicht zu vermeiden oder zumindest einzudämmen. (…)","Was können die Firmen dann machen?
Am besten sollen sie kein Geld mehr übrig haben.
Wie macht man das?
Zum Beispiel: Man bezahlt seine Rechnungen früher.
Die Firmen sollen der Bank kein Geld mehr leihen.
Dann müssen sie dafür keine Strafe zahlen.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2019/schoene-bescherung/dann-wird-aus-der-belohnung-eine-strafe
